delivery_delay_days,is_late,approval_wait_hours,carrier_wait_days,order_dayofweek,order_hour,total_items,total_price,total_freight,avg_price,max_price,price_to_freight_ratio,payment_installments,payment_value,product_weight_g,product_photos_qty,product_description_lenght,category_bad_rate,state_bad_rate,same_state,customer_past_bad_orders,pay_credit_card,pay_debit_card,pay_not_defined,pay_voucher,season_Spring,season_Summer,season_Winter,is_bad_order
-10.0,0,28.000555555555554,4.0,2,23,1.0,59.9,18.25,59.9,59.9,3.2822,1.0,78.15,2750.0,3.0,541.0,0.1248,0.11095673837014325,0,0,False,False,False,False,False,False,False,0
-9.0,0,0.31916666666666665,1.0,1,22,1.0,69.99,14.58,69.99,69.99,4.8004,3.0,84.57,1350.0,2.0,519.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-15.0,0,0.15472222222222223,11.0,3,14,1.0,129.6,25.4,129.6,129.6,5.1024,3.0,155.0,2600.0,1.0,154.0,0.21422924901185772,0.1455223880597015,0,0,True,False,False,False,False,False,False,1
-14.0,0,3.6058333333333334,3.0,4,21,2.0,63.6,78.56,31.8,31.8,0.8096,10.0,142.16,3450.0,1.0,660.0,0.14926077382824787,0.1805944600062247,0,0,True,False,False,False,True,False,False,0
-17.0,0,0.22944444444444445,0.0,2,22,1.0,129.9,12.0,129.9,129.9,10.825,1.0,141.9,1550.0,1.0,184.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,False,False,1
-14.0,0,0.12472222222222222,2.0,6,10,1.0,99.9,13.72,99.9,99.9,7.2813,1.0,113.62,1500.0,2.0,155.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-12.0,0,0.135,1.0,6,14,1.0,125.9,12.38,125.9,125.9,10.1696,2.0,138.28,500.0,1.0,149.0,0.11785260482846252,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-16.0,0,0.5397222222222222,1.0,1,12,1.0,146.0,15.77,146.0,146.0,9.2581,1.0,161.77,444.0,3.0,591.0,0.13500980916711253,0.11000991080277503,0,0,True,False,False,False,True,False,False,0
-7.0,0,0.4463888888888889,3.0,3,15,2.0,78.98,16.54,39.49,39.49,4.7751,2.0,95.52,100.0,10.0,3847.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-11.0,0,21.22138888888889,1.0,6,15,1.0,54.99,13.6,54.99,54.99,4.0434,1.0,68.59,300.0,1.0,102.0,0.15525212342758843,0.1805944600062247,1,0,True,False,False,False,False,False,True,0
-24.0,0,0.17416666666666666,2.0,5,14,1.0,89.99,16.39,89.99,89.99,5.4905,1.0,106.38,250.0,3.0,492.0,0.11450641826650006,0.11955307262569832,0,0,True,False,False,False,False,True,False,1
-22.0,0,0.23277777777777778,1.0,0,9,1.0,129.9,11.77,129.9,129.9,11.0365,2.0,141.67,1150.0,4.0,728.0,0.1145684155708892,0.1805944600062247,1,0,True,False,False,False,False,False,False,0
-22.0,0,0.8255555555555556,0.0,1,6,1.0,69.9,19.98,69.9,69.9,3.4985,2.0,89.88,2267.0,3.0,1842.0,0.11450641826650006,0.11095673837014325,0,0,True,False,False,False,False,True,False,0
-22.0,0,8.166944444444445,0.0,1,18,2.0,161.8,25.4,80.9,80.9,6.3701,1.0,187.2,207.0,1.0,321.0,0.1456675176452921,0.11000991080277503,1,0,False,False,False,False,False,True,False,0
-4.0,0,0.17222222222222222,6.0,2,13,1.0,110.32,8.03,110.32,110.32,13.7385,1.0,118.35,150.0,1.0,919.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-17.0,0,0.1947222222222222,0.0,1,16,3.0,275.96999999999997,33.75,91.99,91.99,8.1769,1.0,309.72,500.0,1.0,723.0,0.1145684155708892,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-20.0,0,0.2841666666666667,2.0,4,12,1.0,25.0,13.47,25.0,25.0,1.856,3.0,38.47,250.0,6.0,798.0,0.11821305841924398,0.11955307262569832,1,0,True,False,False,False,False,False,True,0
-11.0,0,37.79833333333333,1.0,0,12,1.0,259.9,53.01,259.9,259.9,4.9028,1.0,312.91,18400.0,1.0,956.0,0.08284600389863547,0.11095673837014325,1,0,False,False,False,False,False,False,True,0
-11.0,0,36.736111111111114,3.0,2,16,1.0,39.0,12.79,39.0,39.0,3.0493,1.0,51.79,5650.0,2.0,90.0,0.10052447552447552,0.11095673837014325,1,0,False,False,False,False,False,False,False,0
-8.0,0,0.2411111111111111,4.0,3,18,2.0,215.22,16.919999999999998,107.61,110.32,12.7199,8.0,232.14,350.0,5.0,352.0,0.1145684155708892,0.11095673837014325,1,0,True,False,False,False,False,False,True,1
-20.0,0,21.53361111111111,1.0,2,17,1.0,7.0,15.79,7.0,7.0,0.4433,1.0,22.79,200.0,1.0,138.0,0.11785260482846252,0.13366336633663367,0,0,True,False,False,False,True,False,False,1
6.0,1,22.914444444444445,1.0,2,17,1.0,49.9,17.6,49.9,49.9,2.8352,1.0,67.5,1750.0,2.0,341.0,0.12067486416928797,0.11955307262569832,0,1,False,True,False,False,False,True,False,1
-7.0,0,12.499722222222223,1.0,2,14,1.0,126.99,29.68,126.99,126.99,4.2786,1.0,156.67,6150.0,3.0,907.0,0.11450641826650006,0.11095673837014325,1,0,False,False,False,False,False,True,False,0
-17.0,0,25.14638888888889,0.0,2,16,1.0,28.99,24.84,28.99,28.99,1.1671,5.0,53.83,150.0,2.0,581.0,0.1396514681308188,0.1753846153846154,0,0,True,False,False,False,False,False,False,0
-19.0,0,0.2361111111111111,1.0,0,19,1.0,281.99,17.73,281.99,281.99,15.9047,10.0,299.72,800.0,1.0,372.0,0.12067486416928797,0.1207464324917673,0,0,True,False,False,False,True,False,False,0
-6.0,0,10.951944444444445,2.0,4,16,6.0,270.0,44.339999999999996,45.0,45.0,6.0893,1.0,314.34,200.0,6.0,1082.0,0.1016949152542373,0.11095673837014325,1,0,False,False,False,False,False,False,False,0
-13.0,0,0.3675,3.0,4,8,1.0,89.49,8.39,89.49,89.49,10.6663,1.0,97.88,353.0,1.0,786.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-8.0,0,48.05138888888889,0.0,6,9,1.0,60.0,15.18,60.0,60.0,3.9526,1.0,75.18,600.0,1.0,1080.0,0.1382941382941383,0.11000991080277503,0,0,True,False,False,False,True,False,False,0
-15.0,0,101.57972222222222,0.0,4,21,2.0,109.98,51.32,54.99,59.99,2.143,1.0,161.3,200.0,4.0,502.0,0.10294117647058823,0.1256890848952591,0,0,False,False,False,False,True,False,False,0
-9.0,0,16.094722222222224,1.0,0,18,1.0,93.99,23.46,93.99,93.99,4.0064,4.0,117.45,1800.0,1.0,1580.0,0.09266409266409266,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
0.0,0,0.1725,6.0,2,13,1.0,148.9,21.53,148.9,148.9,6.9159,5.0,170.43,8350.0,2.0,744.0,0.15525212342758843,0.11095673837014325,0,0,True,False,False,False,False,True,False,0
-24.0,0,0.18694444444444444,1.0,6,22,1.0,119.9,21.16,119.9,119.9,5.6663,1.0,141.06,2100.0,4.0,263.0,0.11685276551545053,0.1207464324917673,0,0,True,False,False,False,False,False,False,0
-12.0,0,14.989722222222222,0.0,2,11,1.0,53.99,15.13,53.99,53.99,3.5684,1.0,69.12,200.0,1.0,334.0,0.11785260482846252,0.11955307262569832,0,0,False,False,False,False,False,True,False,0
-16.0,0,11.10361111111111,1.0,0,16,1.0,119.0,15.58,119.0,119.0,7.638,1.0,134.58,200.0,2.0,552.0,0.10052447552447552,0.1207464324917673,0,0,False,False,False,False,False,False,False,0
-11.0,0,0.14194444444444446,2.0,5,19,1.0,48.0,11.85,48.0,48.0,4.0506,1.0,59.85,200.0,1.0,137.0,0.1396514681308188,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-29.0,0,0.3086111111111111,0.0,6,19,1.0,49.1,19.53,49.1,49.1,2.5141,1.0,68.63,518.0,1.0,1026.0,0.12140575079872204,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
-19.0,0,0.2652777777777778,1.0,0,12,1.0,66.39,19.66,66.39,66.39,3.3769,1.0,86.05,750.0,1.0,869.0,0.10112359550561797,0.11000991080277503,0,0,True,False,False,False,False,False,True,0
-22.0,0,0.31194444444444447,0.0,0,0,1.0,39.9,24.84,39.9,39.9,1.6063,1.0,64.74,800.0,2.0,1251.0,0.12067486416928797,0.12648221343873517,0,0,True,False,False,False,False,False,False,0
-20.0,0,0.1988888888888889,0.0,2,23,1.0,159.99,57.79,159.99,159.99,2.7685,5.0,217.78,10700.0,1.0,621.0,0.1382941382941383,0.1207464324917673,0,0,True,False,False,False,True,False,False,0
-18.0,0,0.21194444444444444,4.0,3,17,1.0,49.9,17.6,49.9,49.9,2.8352,6.0,67.5,1600.0,4.0,531.0,0.14926077382824787,0.13130841121495326,0,0,True,False,False,False,False,True,False,0
-12.0,0,47.94361111111111,0.0,1,11,1.0,36.9,26.89,36.9,36.9,1.3723,6.0,63.79,650.0,1.0,521.0,0.1145684155708892,0.14467312348668282,0,0,True,False,False,False,False,False,False,0
-15.0,0,0.3458333333333333,3.0,4,16,1.0,199.0,16.14,199.0,199.0,12.3296,1.0,215.14,342.0,1.0,580.0,0.13500980916711253,0.13087709650811108,0,0,False,False,False,True,False,True,False,0
-29.0,0,15.822777777777778,2.0,4,11,2.0,75.99000000000001,50.68,37.995000000000005,47.99,1.4994,1.0,126.67,500.0,2.0,449.0,0.09266409266409266,0.11095673837014325,1,0,False,False,False,False,False,False,True,0
-7.0,0,1.1227777777777779,0.0,3,16,1.0,229.9,55.69,229.9,229.9,4.1282,1.0,285.59,9350.0,8.0,1132.0,0.1145684155708892,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
-8.0,0,0.1325,2.0,2,13,1.0,117.3,28.2,117.3,117.3,4.1596,8.0,145.5,4105.0,1.0,555.0,0.13099535843218155,0.16715976331360946,0,0,True,False,False,False,True,False,False,0
-4.0,0,0.2036111111111111,0.0,3,11,1.0,35.9,7.39,35.9,35.9,4.8579,4.0,43.29,264.0,1.0,204.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-21.0,0,23.89472222222222,0.0,6,12,1.0,24.9,13.51,24.9,24.9,1.8431,1.0,38.41,100.0,1.0,614.0,0.13012618296529968,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
-28.0,0,0.37694444444444447,11.0,2,22,1.0,359.9,42.59,359.9,359.9,8.4503,1.0,402.49,6200.0,1.0,729.0,0.15525212342758843,0.11955307262569832,0,0,True,False,False,False,False,False,False,0
-14.0,0,0.1463888888888889,6.0,5,14,1.0,98.7,12.19,98.7,98.7,8.0968,6.0,110.89,150.0,5.0,874.0,0.13099535843218155,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-5.0,0,0.12777777777777777,6.0,3,14,1.0,179.9,24.55,179.9,179.9,7.3279,3.0,204.45,12700.0,1.0,2268.0,0.21422924901185772,0.11095673837014325,1,0,True,False,False,False,False,False,False,1
-14.0,0,0.3663888888888889,0.0,0,15,1.0,99.9,9.45,99.9,99.9,10.5714,1.0,109.35,750.0,3.0,342.0,0.10732984293193717,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-11.0,0,0.25833333333333336,2.0,0,7,1.0,62.8,11.94,62.8,62.8,5.2596,1.0,74.74,175.0,1.0,1626.0,0.11397058823529412,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-6.0,0,0.22055555555555556,3.0,6,19,1.0,45.0,11.86,45.0,45.0,3.7943,1.0,56.86,1500.0,1.0,564.0,0.10732984293193717,0.11095673837014325,1,1,True,False,False,False,False,False,False,1
-23.0,0,0.1663888888888889,2.0,5,8,1.0,80.0,17.81,80.0,80.0,4.4919,1.0,97.81,1850.0,1.0,594.0,0.11450641826650006,0.11955307262569832,0,0,True,False,False,False,False,True,False,0
-16.0,0,0.1736111111111111,2.0,2,8,1.0,109.9,23.35,109.9,109.9,4.7066,1.0,133.25,9400.0,2.0,235.0,0.1382941382941383,0.11095673837014325,0,0,False,False,False,True,False,False,False,0
-11.0,0,15.04,7.0,1,12,1.0,159.0,21.95,159.0,159.0,7.2437,1.0,180.95,3300.0,5.0,162.0,0.15525212342758843,0.11000991080277503,0,0,False,False,False,False,True,False,False,0
-11.0,0,33.174166666666665,0.0,2,17,1.0,410.0,35.32,410.0,410.0,11.6082,1.0,445.32,2650.0,1.0,383.0,0.12087912087912088,0.1256890848952591,0,0,False,False,False,False,False,True,False,0
-17.0,0,0.2386111111111111,1.0,5,19,1.0,37.99,14.52,37.99,37.99,2.6164,5.0,52.51,150.0,2.0,394.0,0.1396514681308188,0.11955307262569832,0,0,True,False,False,False,False,False,False,0
-4.0,0,4.448055555555555,1.0,2,9,1.0,110.0,14.16,110.0,110.0,7.7684,5.0,124.16,10800.0,,,0.12970505123641154,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-13.0,0,0.12666666666666668,0.0,3,9,1.0,52.39,13.08,52.39,52.39,4.0053,1.0,65.47,2450.0,1.0,800.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-7.0,0,0.0,15.0,1,16,1.0,87.37,10.79,87.37,87.37,8.0973,1.0,98.16,1100.0,1.0,353.0,0.11821305841924398,0.11095673837014325,1,0,False,False,False,False,False,False,False,0
-10.0,0,13.686666666666667,1.0,2,12,1.0,24.99,15.79,24.99,24.99,1.5826,1.0,40.78,300.0,4.0,734.0,0.1396514681308188,0.1256890848952591,0,0,False,False,False,False,False,True,False,0
-24.0,0,1.0922222222222222,0.0,0,17,1.0,257.6,15.67,257.6,257.6,16.439,2.0,273.27,1550.0,1.0,378.0,0.15789473684210525,0.11000991080277503,0,0,True,False,False,False,False,True,False,0
-9.0,0,0.20305555555555554,2.0,4,22,1.0,83.0,23.73,83.0,83.0,3.4977,1.0,106.73,650.0,5.0,1538.0,0.1456675176452921,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
-12.0,0,111.31833333333333,0.0,3,14,1.0,159.99,27.2,159.99,159.99,5.882,1.0,187.19,3050.0,1.0,162.0,0.18041237113402062,0.11095673837014325,0,0,False,False,False,False,False,False,False,0
-13.0,0,0.1811111111111111,3.0,3,20,2.0,359.8,30.02,179.9,179.9,11.9853,4.0,389.82,450.0,1.0,287.0,0.11785260482846252,0.11955307262569832,0,0,True,False,False,False,False,False,False,0
-22.0,0,0.21027777777777779,0.0,4,0,1.0,359.5,33.96,359.5,359.5,10.586,10.0,393.46,3400.0,3.0,812.0,0.10869565217391304,0.1382193802262666,0,0,True,False,False,False,False,False,True,0
-21.0,0,41.56333333333333,0.0,2,9,2.0,90.0,32.22,45.0,45.0,2.7933,1.0,122.22,550.0,2.0,117.0,0.0,0.1207464324917673,0,0,False,False,False,False,False,False,True,0
-11.0,0,0.3080555555555556,6.0,4,12,1.0,679.0,19.85,679.0,679.0,34.2065,7.0,698.85,605.0,1.0,900.0,0.1396514681308188,0.11095673837014325,0,0,True,False,False,False,False,False,True,1
-17.0,0,0.21694444444444444,3.0,5,14,1.0,84.99,14.34,84.99,84.99,5.9268,4.0,99.33,550.0,1.0,1071.0,0.11785260482846252,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-13.0,0,0.2752777777777778,3.0,3,16,1.0,49.99,8.29,49.99,49.99,6.0301,2.0,58.28,250.0,2.0,1536.0,0.11785260482846252,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-10.0,0,0.25027777777777777,0.0,6,19,1.0,59.9,17.13,59.9,59.9,3.4968,1.0,77.03,7000.0,1.0,799.0,0.11821305841924398,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-4.0,0,0.34555555555555556,6.0,2,21,1.0,39.99,9.74,39.99,39.99,4.1057,1.0,49.73,350.0,1.0,1847.0,0.1456675176452921,0.1207464324917673,1,0,True,False,False,False,False,True,False,0
-21.0,0,1.0497222222222222,0.0,0,21,2.0,139.8,0.0,69.9,69.9,40.09307500000005,1.0,139.8,2600.0,6.0,903.0,0.14926077382824787,0.13087709650811108,0,0,True,False,False,False,False,False,False,1
1.0,1,12.685,2.0,1,19,1.0,69.9,16.46,69.9,69.9,4.2467,1.0,86.36,800.0,2.0,486.0,0.10294117647058823,0.11955307262569832,0,0,True,False,False,False,False,False,False,0
-16.0,0,0.3030555555555556,2.0,4,15,2.0,336.49,87.18,168.245,169.49,3.8597,10.0,423.67,1450.0,4.0,409.0,0.14926077382824787,0.13366336633663367,0,0,True,False,False,False,False,False,True,0
-16.0,0,32.21,0.0,1,18,1.0,95.0,13.01,95.0,95.0,7.3021,1.0,108.01,7700.0,4.0,264.0,0.10052447552447552,0.11095673837014325,1,0,False,False,False,False,False,False,True,0
-6.0,0,130.70583333333335,-3.0,5,12,1.0,27.9,7.46,27.9,27.9,3.7399,1.0,35.36,50.0,2.0,982.0,0.13099535843218155,0.11095673837014325,1,0,False,False,False,False,False,False,True,0
-12.0,0,0.0,0.0,3,22,1.0,289.9,15.8,289.9,289.9,18.3481,5.0,305.7,1725.0,3.0,537.0,0.11397058823529412,0.1207464324917673,1,0,True,False,False,False,False,False,False,0
-28.0,0,0.15805555555555556,2.0,5,17,1.0,189.9,26.36,189.9,189.9,7.2041,3.0,216.26,450.0,1.0,1885.0,0.1396514681308188,0.058823529411764705,0,0,True,False,False,False,False,True,False,0
-3.0,0,23.948055555555555,0.0,2,10,1.0,69.9,13.15,69.9,69.9,5.3156,1.0,83.05,125.0,2.0,525.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-17.0,0,39.9,0.0,0,13,1.0,99.9,21.78,99.9,99.9,4.5868,1.0,121.68,2500.0,1.0,272.0,0.14926077382824787,0.13087709650811108,0,0,False,False,False,False,False,False,False,0
-7.0,0,0.13444444444444445,4.0,5,19,1.0,49.9,7.78,49.9,49.9,6.4139,1.0,57.68,100.0,5.0,412.0,0.10048622366288493,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-32.0,0,0.2325,0.0,3,11,1.0,68.0,24.97,68.0,68.0,2.7233,1.0,92.97,900.0,8.0,147.0,0.11685276551545053,0.14467312348668282,0,0,True,False,False,False,False,False,False,0
-14.0,0,35.471111111111114,3.0,2,15,1.0,25.9,9.34,25.9,25.9,2.773,1.0,35.24,750.0,3.0,350.0,0.1145684155708892,0.11095673837014325,1,0,False,False,False,False,False,True,False,0
-18.0,0,11.889444444444445,0.0,3,22,1.0,269.9,16.64,269.9,269.9,16.2199,3.0,286.54,2800.0,5.0,1097.0,0.1145684155708892,0.11955307262569832,0,0,True,False,False,False,True,False,False,0
-12.0,0,54.290277777777774,0.0,0,13,1.0,52.88,25.21,52.88,52.88,2.0976,1.0,78.09,3000.0,3.0,230.0,0.11821305841924398,0.11000991080277503,0,0,True,False,False,False,False,False,True,0
-12.0,0,0.21638888888888888,1.0,1,16,1.0,279.99,21.2,279.99,279.99,13.2071,7.0,301.19,4175.0,2.0,615.0,0.1145684155708892,0.1207464324917673,0,0,True,False,False,False,True,False,False,0
-7.0,0,14.03,-1.0,6,22,1.0,102.0,38.88,102.0,102.0,2.6235,1.0,140.88,11325.0,4.0,784.0,0.09913793103448276,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-33.0,0,0.42333333333333334,0.0,6,18,1.0,28.9,12.79,28.9,28.9,2.2596,4.0,41.69,800.0,3.0,237.0,0.1145684155708892,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-2.0,0,0.32083333333333336,0.0,2,16,1.0,12.88,7.87,12.88,12.88,1.6366,1.0,20.75,180.0,1.0,448.0,0.1456675176452921,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-18.0,0,0.32222222222222224,3.0,5,10,1.0,129.97,35.43,129.97,129.97,3.6684,3.0,165.4,8300.0,4.0,464.0,0.11821305841924398,0.11955307262569832,0,0,True,False,False,False,False,True,False,0
-3.0,0,0.43694444444444447,6.0,3,8,1.0,96.0,6.56,96.0,96.0,14.6341,1.0,102.56,396.0,1.0,932.0,0.13500980916711253,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-10.0,0,0.22,2.0,4,13,1.0,64.99,19.65,64.99,64.99,3.3074,8.0,84.64,1250.0,1.0,679.0,0.15525212342758843,0.11000991080277503,0,0,True,False,False,False,False,False,True,1
-15.0,0,0.32305555555555554,2.0,2,20,1.0,428.0,18.51,428.0,428.0,23.1226,4.0,446.51,13100.0,2.0,872.0,0.1382941382941383,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-14.0,0,0.2086111111111111,3.0,2,14,1.0,159.99,57.79,159.99,159.99,2.7685,10.0,217.78,10700.0,1.0,621.0,0.1382941382941383,0.1207464324917673,0,0,True,False,False,False,True,False,False,0
-16.0,0,24.075277777777778,1.0,0,17,1.0,120.0,18.09,120.0,120.0,6.6335,1.0,138.09,1300.0,5.0,929.0,0.1016949152542373,0.1805944600062247,0,0,False,False,False,True,False,True,False,0
-7.0,0,23.88888888888889,2.0,3,14,1.0,37.99,12.69,37.99,37.99,2.9937,5.0,50.68,500.0,1.0,104.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-12.0,0,24.225,4.0,2,13,1.0,155.99,14.11,155.99,155.99,11.0553,6.0,170.1,475.0,1.0,419.0,0.11785260482846252,0.11095673837014325,0,0,True,False,False,False,False,True,False,0
-16.0,0,9.788055555555555,3.0,3,16,1.0,69.9,19.98,69.9,69.9,3.4985,1.0,89.88,2600.0,6.0,903.0,0.14926077382824787,0.13286713286713286,0,0,False,False,False,False,False,True,False,0
-14.0,0,0.2758333333333333,0.0,6,10,1.0,89.9,13.65,89.9,89.9,6.5861,3.0,103.55,1650.0,1.0,188.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-6.0,0,0.29583333333333334,5.0,3,16,1.0,135.0,25.14,135.0,135.0,5.3699,3.0,160.14,1850.0,1.0,293.0,0.15525212342758843,0.1382193802262666,0,0,True,False,False,False,False,False,False,0
-12.0,0,0.24,2.0,0,21,1.0,31.9,14.1,31.9,31.9,2.2624,2.0,46.0,200.0,2.0,1084.0,0.1456675176452921,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-11.0,0,21.072222222222223,0.0,2,14,1.0,49.99,13.47,49.99,49.99,3.7112,6.0,63.46,250.0,2.0,556.0,0.11450641826650006,0.11955307262569832,1,0,True,False,False,False,False,False,False,0
0.0,0,0.23194444444444445,1.0,2,21,1.0,136.78,8.22,136.78,136.78,16.6399,3.0,145.0,550.0,1.0,696.0,0.11785260482846252,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-6.0,0,39.422777777777775,6.0,1,11,1.0,117.7,18.7,117.7,117.7,6.2941,1.0,136.4,550.0,1.0,549.0,0.11785260482846252,0.11955307262569832,0,0,False,False,False,False,False,False,False,0
-9.0,0,0.2152777777777778,2.0,5,13,1.0,22.5,11.74,22.5,22.5,1.9165,3.0,34.24,550.0,,,0.12970505123641154,0.11955307262569832,1,0,True,False,False,False,False,False,False,0
-17.0,0,0.20222222222222222,1.0,0,21,1.0,129.9,16.54,129.9,129.9,7.8537,2.0,146.44,2500.0,10.0,1003.0,0.07450980392156863,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-7.0,0,0.37722222222222224,3.0,4,10,2.0,220.64,37.3,110.32,110.32,5.9153,8.0,257.94,150.0,1.0,918.0,0.11450641826650006,0.13087709650811108,0,0,True,False,False,False,False,False,False,1
-12.0,0,23.95277777777778,3.0,4,19,1.0,199.9,40.33,199.9,199.9,4.9566,2.0,240.23,8100.0,1.0,1761.0,0.1145684155708892,0.1207464324917673,0,0,True,False,False,False,True,False,False,0
-28.0,0,1.1594444444444445,0.0,6,19,1.0,64.9,15.2,64.9,64.9,4.2697,2.0,80.1,150.0,4.0,418.0,0.10048622366288493,0.11955307262569832,0,0,True,False,False,False,False,True,False,0
-16.0,0,23.857777777777777,1.0,3,4,1.0,59.99,14.17,59.99,59.99,4.2336,3.0,74.16,350.0,4.0,1159.0,0.13500980916711253,0.11095673837014325,0,0,True,False,False,False,False,True,False,0
-17.0,0,0.16027777777777777,2.0,1,10,1.0,320.0,18.0,320.0,320.0,17.7778,2.0,338.0,600.0,4.0,1533.0,0.11247637051039698,0.11095673837014325,0,0,True,False,False,False,False,True,False,0
-26.0,0,0.18444444444444444,2.0,6,20,1.0,129.0,54.65,129.0,129.0,2.3605,2.0,183.65,6550.0,1.0,1893.0,0.1456675176452921,0.1805944600062247,0,0,True,False,False,False,False,False,False,0
-27.0,0,38.18472222222222,4.0,3,13,1.0,9.9,8.72,9.9,9.9,1.1353,1.0,18.62,200.0,1.0,1931.0,0.10752688172043011,0.11000991080277503,1,0,False,False,False,False,False,True,False,0
-1.0,0,82.86055555555555,10.0,4,16,2.0,719.4,34.54,359.7,359.7,20.828,1.0,753.94,13150.0,1.0,677.0,0.14926077382824787,0.11000991080277503,0,0,False,False,False,False,True,False,False,0
-16.0,0,0.2336111111111111,2.0,6,17,1.0,49.99,14.1,49.99,49.99,3.5454,2.0,64.09,200.0,6.0,179.0,0.10048622366288493,0.11955307262569832,0,0,True,False,False,False,False,True,False,0
-6.0,0,0.36138888888888887,4.0,3,15,1.0,48.32,11.15,48.32,48.32,4.3336,1.0,59.47,1700.0,1.0,210.0,0.12067486416928797,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-14.0,0,1.5558333333333334,2.0,2,17,1.0,74.9,16.28,74.9,74.9,4.6007,5.0,91.18,850.0,1.0,249.0,0.15525212342758843,0.11000991080277503,0,0,True,False,False,False,True,False,False,0
-20.0,0,36.678333333333335,0.0,1,13,1.0,65.0,18.33,65.0,65.0,3.5461,1.0,83.33,300.0,5.0,1361.0,0.17177914110429449,0.13087709650811108,0,0,False,False,False,False,False,False,False,0
-7.0,0,0.19583333333333333,3.0,3,16,1.0,17.5,10.96,17.5,17.5,1.5967,2.0,28.46,255.0,1.0,552.0,0.1456675176452921,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-13.0,0,27.531111111111112,2.0,3,23,1.0,38.2,15.1,38.2,38.2,2.5298,1.0,53.3,450.0,4.0,524.0,0.1145684155708892,0.11095673837014325,1,0,False,False,False,False,False,True,False,0
-7.0,0,0.2925,0.0,1,14,1.0,68.0,8.29,68.0,68.0,8.2026,1.0,76.29,233.0,2.0,151.0,0.10052447552447552,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-16.0,0,41.525,3.0,5,19,1.0,383.5,19.82,383.5,383.5,19.3491,1.0,403.32,1600.0,4.0,214.0,0.13099535843218155,0.11095673837014325,1,0,False,False,False,False,False,False,True,0
